"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: dim","Param: lib"
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,5402.505332,135.096406,"ops/min",100,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,10002.614594,53.221710,"ops/min",100,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,12395.239093,65.269592,"ops/min",100,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,12989.605582,675.617748,"ops/min",100,MTJ
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,1555.195622,20.449071,"ops/min",150,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,3164.280581,15.786250,"ops/min",150,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,3938.541613,6.778921,"ops/min",150,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,4520.694925,385.501949,"ops/min",150,MTJ
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,610.091779,2.300745,"ops/min",200,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,1372.193787,7.932791,"ops/min",200,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,1754.071865,17.385747,"ops/min",200,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,1991.848102,135.609488,"ops/min",200,MTJ
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,111.981750,1.415520,"ops/min",350,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,262.431443,3.117221,"ops/min",350,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,352.528622,6.788656,"ops/min",350,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,417.542944,18.644524,"ops/min",350,MTJ
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,38.729925,7.595047,"ops/min",500,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,90.676378,1.347497,"ops/min",500,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,104.715204,12.006427,"ops/min",500,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,147.652442,7.741341,"ops/min",500,MTJ
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,11.714753,4.075878,"ops/min",750,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,27.705541,0.388241,"ops/min",750,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,32.418403,0.208648,"ops/min",750,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,44.470220,1.974842,"ops/min",750,MTJ
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,4.564398,7.009942,"ops/min",1000,ACM
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,11.796846,0.326246,"ops/min",1000,EJML
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,13.432951,0.680675,"ops/min",1000,ojAlgo
"org.ojalgo.benchmark.lab.DecomposeSVD.execute","thrpt",1,3,19.122900,0.893772,"ops/min",1000,MTJ
